id,"name","description","category","subcategory","type","subtype","startdatetime","status","lastmodifiedby","lastmodifieddatetime","domain","recordtype_id"
1277,,,,,,,"2016-07-01 00:02:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
1278,,,,,,,"2016-07-01 00:02:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
1279,,,,,,,"2016-07-01 00:02:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
1280,,,,,,,"2016-07-01 00:02:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
1281,,,,,,,"2016-07-01 00:02:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
1282,,,,,,,"2016-07-01 00:02:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
1283,,,,,,,"2016-07-01 00:02:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
1284,,,,,,,"2016-07-01 00:02:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
1285,,,,,,,"2016-07-01 00:02:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
1286,,,,,,,"2016-07-01 00:02:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
1287,,,,,,,"2016-07-01 00:02:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
1288,,,,,,,"2016-07-01 00:02:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
1289,,,,,,,"2016-07-01 00:02:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
1290,,,,,,,"2016-07-01 00:02:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
1291,,,,,,,"2016-07-01 00:02:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
1292,,,,,,,"2016-07-01 00:02:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
1293,,,,,,,"2016-07-01 00:02:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
1294,,,,,,,"2016-07-01 00:02:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
1295,,,,,,,"2016-07-01 00:02:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
1296,,,,,,,"2016-07-01 00:02:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
1297,,,,,,,"2016-07-01 00:02:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
1298,,,,,,,"2016-07-01 00:02:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
1299,,,,,,,"2016-07-01 00:02:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
1300,,,,,,,"2016-07-01 00:02:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
1301,,,,,,,"2016-07-01 00:02:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
1302,,,,,,,"2016-07-01 00:02:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
1303,,,,,,,"2016-07-01 00:02:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
1304,,,,,,,"2016-07-01 00:02:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
1305,,,,,,,"2016-07-01 00:03:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
1306,,,,,,,"2016-07-01 00:03:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
1307,,,,,,,"2016-07-01 00:03:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
1308,,,,,,,"2016-07-01 00:03:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
1309,,,,,,,"2016-07-01 00:03:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
1310,,,,,,,"2016-07-01 00:03:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
1311,,,,,,,"2016-07-01 00:03:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
1312,,,,,,,"2016-07-01 00:03:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
1313,,,,,,,"2016-07-01 00:03:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
1314,,,,,,,"2016-07-01 00:03:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
1315,,,,,,,"2016-07-01 00:03:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
1316,,,,,,,"2016-07-01 00:03:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
1317,,,,,,,"2016-07-01 00:03:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
1318,,,,,,,"2016-07-01 00:03:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
1319,,,,,,,"2016-07-01 00:03:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
1320,,,,,,,"2016-07-01 00:03:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
1321,,,,,,,"2016-07-01 00:03:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
1322,,,,,,,"2016-07-01 00:03:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
1323,,,,,,,"2016-07-01 00:03:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
1324,,,,,,,"2016-07-01 00:03:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
1325,,,,,,,"2016-07-01 00:03:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
1326,,,,,,,"2016-07-01 00:03:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
1327,,,,,,,"2016-07-01 00:03:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
1328,,,,,,,"2016-07-01 00:03:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
1329,,,,,,,"2016-07-01 00:03:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
1330,,,,,,,"2016-07-01 00:03:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
1331,,,,,,,"2016-07-01 00:03:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
1332,,,,,,,"2016-07-01 00:03:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
1333,,,,,,,"2016-07-01 00:03:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
1334,,,,,,,"2016-07-01 00:03:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
1335,,,,,,,"2016-07-01 00:03:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
1336,,,,,,,"2016-07-01 00:03:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
1337,,,,,,,"2016-07-01 00:03:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
1338,,,,,,,"2016-07-01 00:03:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
1339,,,,,,,"2016-07-01 00:03:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
1340,,,,,,,"2016-07-01 00:03:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
1341,,,,,,,"2016-07-01 00:03:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
1342,,,,,,,"2016-07-01 00:03:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
1343,,,,,,,"2016-07-01 00:03:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
1344,,,,,,,"2016-07-01 00:03:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
1345,,,,,,,"2016-07-01 00:03:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
1346,,,,,,,"2016-07-01 00:03:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
1347,,,,,,,"2016-07-01 00:03:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
1348,,,,,,,"2016-07-01 00:03:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
1349,,,,,,,"2016-07-01 00:03:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
1350,,,,,,,"2016-07-01 00:03:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
1351,,,,,,,"2016-07-01 00:03:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
1352,,,,,,,"2016-07-01 00:03:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
1353,,,,,,,"2016-07-01 00:03:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
1354,,,,,,,"2016-07-01 00:03:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
1355,,,,,,,"2016-07-01 00:03:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
1356,,,,,,,"2016-07-01 00:03:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
1357,,,,,,,"2016-07-01 00:03:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
1358,,,,,,,"2016-07-01 00:03:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
1359,,,,,,,"2016-07-01 00:03:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
1360,,,,,,,"2016-07-01 00:03:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
1361,,,,,,,"2016-07-01 00:03:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
1362,,,,,,,"2016-07-01 00:03:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
1363,,,,,,,"2016-07-01 00:03:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
1364,,,,,,,"2016-07-01 00:03:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
1365,,,,,,,"2016-07-01 00:03:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
1366,,,,,,,"2016-07-01 00:03:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
1367,,,,,,,"2016-07-01 00:03:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
1368,,,,,,,"2016-07-01 00:03:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
1369,,,,,,,"2016-07-01 00:03:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
1370,,,,,,,"2016-07-01 00:03:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
1371,,,,,,,"2016-07-01 00:03:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
1372,,,,,,,"2016-07-01 00:03:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
1373,,,,,,,"2016-07-01 00:03:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
1374,,,,,,,"2016-07-01 00:03:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
1375,,,,,,,"2016-07-01 00:03:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
1376,,,,,,,"2016-07-01 00:03:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
1377,,,,,,,"2016-07-01 00:03:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
1378,,,,,,,"2016-07-01 00:03:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
1379,,,,,,,"2016-07-01 00:03:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
1380,,,,,,,"2016-07-01 00:03:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
1381,,,,,,,"2016-07-01 00:03:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
1382,,,,,,,"2016-07-01 00:03:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
1383,,,,,,,"2016-07-01 00:03:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
1384,,,,,,,"2016-07-01 00:03:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
1385,,,,,,,"2016-07-01 00:03:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
1386,,,,,,,"2016-07-01 00:03:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
1387,,,,,,,"2016-07-01 00:03:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
1388,,,,,,,"2016-07-01 00:03:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
1389,,,,,,,"2016-07-01 00:03:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
1390,,,,,,,"2016-07-01 00:03:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
1391,,,,,,,"2016-07-01 00:03:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
1392,,,,,,,"2016-07-01 00:03:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
1393,,,,,,,"2016-07-01 00:03:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
1394,,,,,,,"2016-07-01 00:03:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
1395,,,,,,,"2016-07-01 00:03:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
1396,,,,,,,"2016-07-01 00:03:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
1397,,,,,,,"2016-07-01 00:03:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
1398,,,,,,,"2016-07-01 00:03:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
1399,,,,,,,"2016-07-01 00:03:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
1400,,,,,,,"2016-07-01 00:03:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
1401,,,,,,,"2016-07-01 00:03:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
1402,,,,,,,"2016-07-01 00:03:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
1403,,,,,,,"2016-07-01 00:03:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
1404,,,,,,,"2016-07-01 00:03:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
1405,,,,,,,"2016-07-01 00:03:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
1406,,,,,,,"2016-07-01 00:03:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
1407,,,,,,,"2016-07-01 00:03:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
1408,,,,,,,"2016-07-01 00:03:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
1409,,,,,,,"2016-07-01 00:03:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
1410,,,,,,,"2016-07-01 00:03:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
1411,,,,,,,"2016-07-01 00:03:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
1412,,,,,,,"2016-07-01 00:03:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
1413,,,,,,,"2016-07-01 00:03:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
1414,,,,,,,"2016-07-01 00:03:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
1415,,,,,,,"2016-07-01 00:03:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
1416,,,,,,,"2016-07-01 00:03:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
1417,,,,,,,"2016-07-01 00:03:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
1418,,,,,,,"2016-07-01 00:03:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
1419,,,,,,,"2016-07-01 00:03:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
1420,,,,,,,"2016-07-01 00:03:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
1421,,,,,,,"2016-07-01 00:03:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
1422,,,,,,,"2016-07-01 00:03:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
1423,,,,,,,"2016-07-01 00:03:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
1424,,,,,,,"2016-07-01 00:03:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
1425,,,,,,,"2016-07-01 00:03:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
1426,,,,,,,"2016-07-01 00:03:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
1427,,,,,,,"2016-07-01 00:04:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
1428,,,,,,,"2016-07-01 00:04:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
1429,,,,,,,"2016-07-01 00:04:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
1430,,,,,,,"2016-07-01 00:04:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
1431,,,,,,,"2016-07-01 00:04:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
1432,,,,,,,"2016-07-01 00:04:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
1433,,,,,,,"2016-07-01 00:04:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
1434,,,,,,,"2016-07-01 00:04:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
1435,,,,,,,"2016-07-01 00:04:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
1436,,,,,,,"2016-07-01 00:04:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
1437,,,,,,,"2016-07-01 00:04:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
1438,,,,,,,"2016-07-01 00:04:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
1439,,,,,,,"2016-07-01 00:04:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
1440,,,,,,,"2016-07-01 00:04:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
1441,,,,,,,"2016-07-01 00:04:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
1442,,,,,,,"2016-07-01 00:04:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
1443,,,,,,,"2016-07-01 00:04:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
1444,,,,,,,"2016-07-01 00:04:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
1445,,,,,,,"2016-07-01 00:04:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
1446,,,,,,,"2016-07-01 00:04:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
1447,,,,,,,"2016-07-01 00:04:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
1448,,,,,,,"2016-07-01 00:04:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
1449,,,,,,,"2016-07-01 00:04:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
1450,,,,,,,"2016-07-01 00:04:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
1451,,,,,,,"2016-07-01 00:04:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
1452,,,,,,,"2016-07-01 00:04:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
1453,,,,,,,"2016-07-01 00:04:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
1454,,,,,,,"2016-07-01 00:04:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
1455,,,,,,,"2016-07-01 00:04:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
1456,,,,,,,"2016-07-01 00:04:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
1457,,,,,,,"2016-07-01 00:04:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
1458,,,,,,,"2016-07-01 00:04:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
1459,,,,,,,"2016-07-01 00:04:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
1460,,,,,,,"2016-07-01 00:04:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
1461,,,,,,,"2016-07-01 00:04:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
1462,,,,,,,"2016-07-01 00:04:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
1463,,,,,,,"2016-07-01 00:04:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
1464,,,,,,,"2016-07-01 00:04:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
1465,,,,,,,"2016-07-01 00:04:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
1466,,,,,,,"2016-07-01 00:04:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
1467,,,,,,,"2016-07-01 00:04:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
1468,,,,,,,"2016-07-01 00:04:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
1469,,,,,,,"2016-07-01 00:04:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
1470,,,,,,,"2016-07-01 00:04:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
1471,,,,,,,"2016-07-01 00:04:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
1472,,,,,,,"2016-07-01 00:04:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
1473,,,,,,,"2016-07-01 00:04:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
1474,,,,,,,"2016-07-01 00:04:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
1475,,,,,,,"2016-07-01 00:04:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
1476,,,,,,,"2016-07-01 00:04:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
1477,,,,,,,"2016-07-01 00:04:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
1478,,,,,,,"2016-07-01 00:04:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
1479,,,,,,,"2016-07-01 00:04:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
1480,,,,,,,"2016-07-01 00:04:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
1481,,,,,,,"2016-07-01 00:04:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
1482,,,,,,,"2016-07-01 00:04:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
1483,,,,,,,"2016-07-01 00:04:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
1484,,,,,,,"2016-07-01 00:04:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
1485,,,,,,,"2016-07-01 00:04:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
1486,,,,,,,"2016-07-01 00:04:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
1487,,,,,,,"2016-07-01 00:04:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
1488,,,,,,,"2016-07-01 00:04:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
1489,,,,,,,"2016-07-01 00:04:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
1490,,,,,,,"2016-07-01 00:04:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
1491,,,,,,,"2016-07-01 00:04:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
1492,,,,,,,"2016-07-01 00:04:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
1493,,,,,,,"2016-07-01 00:04:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
1494,,,,,,,"2016-07-01 00:04:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
1495,,,,,,,"2016-07-01 00:04:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
1496,,,,,,,"2016-07-01 00:04:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
1497,,,,,,,"2016-07-01 00:04:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
1498,,,,,,,"2016-07-01 00:04:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
1499,,,,,,,"2016-07-01 00:04:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
1500,,,,,,,"2016-07-01 00:04:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
1501,,,,,,,"2016-07-01 00:04:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
1502,,,,,,,"2016-07-01 00:04:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
1503,,,,,,,"2016-07-01 00:04:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
1504,,,,,,,"2016-07-01 00:04:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
1505,,,,,,,"2016-07-01 00:04:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
1506,,,,,,,"2016-07-01 00:04:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
1507,,,,,,,"2016-07-01 00:04:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
1508,,,,,,,"2016-07-01 00:04:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
1509,,,,,,,"2016-07-01 00:04:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
1510,,,,,,,"2016-07-01 00:04:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
1511,,,,,,,"2016-07-01 00:04:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
1512,,,,,,,"2016-07-01 00:04:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
1513,,,,,,,"2016-07-01 00:04:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
1514,,,,,,,"2016-07-01 00:04:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
1515,,,,,,,"2016-07-01 00:04:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
1516,,,,,,,"2016-07-01 00:04:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
1517,,,,,,,"2016-07-01 00:04:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
1518,,,,,,,"2016-07-01 00:04:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
1519,,,,,,,"2016-07-01 00:04:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
1520,,,,,,,"2016-07-01 00:04:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
1521,,,,,,,"2016-07-01 00:04:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
1522,,,,,,,"2016-07-01 00:04:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
1523,,,,,,,"2016-07-01 00:04:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
1524,,,,,,,"2016-07-01 00:04:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
1525,,,,,,,"2016-07-01 00:04:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
1526,,,,,,,"2016-07-01 00:04:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
1527,,,,,,,"2016-07-01 00:04:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
